Item 1,Item 2,Item 3,Metric,Price
Chocolate Pastry,Pecan Roll,"Bistro French Onion Soup, Bread Bowl",7.55646,10.67
Pumpkin Muffin,Kids Greek Salad,"Bacon Mac & Cheese, Bread Bowl",7.55706,12.77
"BBQ Chicken Mac & Cheese, Bread Bowl",Cranberry Orange Muffin,Pumpkin Muffie,7.55826,9.77
"Bacon Turkey Bravo Sandwich on Tomato Basil, Half",Kitchen Sink Cookie,"Baked Potato Soup, Bread Bowl",7.55838,13.469999999999999
"Broccoli Cheddar Soup, Bread Bowl",Cinnamon Raisin Swirl Loaf,"Steak & White Cheddar Panini on Artisan Ciabatta, Whole",7.55907,18.77
Cranberry Walnut Bagel,"BBQ Chicken Mac & Cheese, Large",Double Fudge Brownie,7.55928,12.67
"Baja Mac & Cheese, Large",Frozen Caramel,Kids Peanut Butter & Jelly on Whole Grain Bread,7.55983,17.07
Pecan Roll,French Baguette,"BBQ Chicken Mac & Cheese, Large",7.56051,13.67
"Four Cheese Grilled Cheese on Country Rustic, Whole",Pecan Braid,"Broccoli Cheddar Soup, Bread Bowl",7.56073,14.370000000000001
"BBQ Chicken Flatbread, 2 Flatbreads","Southwest Chile Lime Ranch Salad with Chicken, Half","Bistro French Onion Soup, Bread Bowl",7.56315,18.97
"New England Clam Chowder, Bread Bowl","Heritage Ham & Swiss Sandwich on Country Rustic, Half","Tuna Salad Sandwich on Black Pepper Focaccia, Whole",7.57466,16.37
"Vegetarian Creamy Tomato Soup, Bread Bowl",Kids Broccoli Cheddar Soup,"Steak & White Cheddar Panini on Artisan Ciabatta, Whole",7.5761,18.369999999999997
Poppyseed Bagel,"Bacon Mac & Cheese, Large","Heritage Ham & Swiss Sandwich on Whole Grain, Whole",7.57885,15.43
Cherry Vanilla Bagel,"Spicy Thai Salad with Chicken, Whole","BBQ Chicken Mac & Cheese, Large",7.57923,20.369999999999997
"BBQ Chicken Mac & Cheese, Bread Bowl","Bacon Turkey Bravo Sandwich on Tomato Basil, Half","Steak & White Cheddar Panini on Artisan Ciabatta, Half",7.58163,17.87
"Low-Fat Chicken Noodle Soup, Bread Bowl","Steak & White Cheddar Panini on Artisan Ciabatta, Whole","Napa Almond Chicken Salad Sandwich on Country Rustic, Half",7.58414,19.369999999999997
"Mac & Cheese, Bread Bowl",Kids Bacon Mac & Cheese,"Bistro French Onion Soup, Bowl",7.58646,19.27
"Broccoli Cheddar Soup, Bread Bowl","Greek Salad, Whole","Roasted Turkey, Apple & Cheddar on Cranberry Walnut Miche, Whole",7.58722,20.669999999999998
"Spicy Thai Salad with Chicken, Half",Double Fudge Brownie,"Bacon Mac & Cheese, Bread Bowl",7.58856,14.17
"Avocado, Egg White & Spinach on Sprouted Grain Bagel Flat","New England Clam Chowder, Bread Bowl",Bear Claw,7.59182,9.03
"Baked Potato Soup, Bread Bowl","Chipotle Chicken Avocado Melt on Black Pepper Focaccia, Whole","Roasted Turkey & Avocado BLT on Country Rustic, Half",7.59517,20.27
Steel Cut Oatmeal with Strawberries & Pecans,"Baja Mac & Cheese, Bread Bowl",Blueberry Muffin with Fresh Blueberries,7.59961,12.57
"Baked Potato Soup, Bread Bowl",Cranberry Orange Muffin,"Four Cheese Grilled Cheese on Country Rustic, Whole",7.60025,13.870000000000001
Cinnamon Raisin Swirl Loaf,Pumpkin Muffin,"BBQ Chicken Mac & Cheese, Bread Bowl",7.60182,12.870000000000001
"Frontega Chicken Panini on Sea Salt Focaccia, Half","Bacon Mac & Cheese, Bread Bowl","Frontega Chicken Panini on Sea Salt Focaccia, Half",7.60244,17.37
"Frontega Chicken Panini on Sea Salt Focaccia, Whole",Pumpkin Muffin,"Bacon Turkey Bravo Sandwich on Tomato Basil, Whole",7.606,17.57
"Spicy Thai Salad with Chicken, Half","Turkey Sandwich on Whole Grain, Whole","Baja Mac & Cheese, Bread Bowl",7.60634,12.670000000000002
"Steak & White Cheddar Panini on Artisan Ciabatta, Whole","Baked Potato Soup, Bread Bowl",Kids Vegetarian Creamy Tomato Soup,7.60682,18.369999999999997
"Frontega Chicken Panini on Sea Salt Focaccia, Half","Chipotle Chicken Avocado Melt on Black Pepper Focaccia, Whole","Cream of Chicken & Wild Rice Soup, Bread Bowl",7.60769,19.77
Cherry Pastry,Triple Chocolate Cookie with Walnuts,"Bacon Mac & Cheese, Bread Bowl",7.60827,11.370000000000001
"Broccoli Cheddar Soup, Cup","Turkey Sandwich on Whole Grain, Whole","BBQ Chicken Mac & Cheese, Bread Bowl",7.6092,11.27
Double Fudge Brownie,"Bacon Mac & Cheese, Large",Chocolate Chip Bagel,7.60949,11.82
"BBQ Chicken Mac & Cheese, Large",Sourdough Bread Bowl,Kids Greek Salad,7.61087,14.57
Kitchen Sink Cookie,"Napa Almond Chicken Salad Sandwich on Country Rustic, Half","Baked Potato Soup, Bread Bowl",7.61396,13.07
"Baked Potato Soup, Bread Bowl","Roasted Turkey, Apple & Cheddar on Cranberry Walnut Miche, Whole","BBQ Chicken Flatbread, 1 Flatbread",7.6159,19.57
Cranberry Walnut Miche Loaf,"Mac & Cheese, Large","Steak & White Cheddar Panini on Artisan Ciabatta, Whole",7.61637,18.97
Kids Grilled Cheese on Classic White Bread,"New England Clam Chowder, Bread Bowl","Spicy Thai Salad with Chicken, Whole",7.61686,17.37
Double Fudge Brownie,Kids Ham Sandwich on Whole Grain Bread,"Bacon Mac & Cheese, Bread Bowl",7.61953,12.77
Cinnamon Roll,Pecan Braid,"Vegetarian Creamy Tomato Soup, Bread Bowl",7.61989,10.77
"Chipotle Chicken Avocado Melt on Black Pepper Focaccia, Whole","Mac & Cheese, Bread Bowl",Kids Low-Fat Vegetarian Black Bean Soup,7.62084,19.07
Kitchen Sink Cookie,"Bistro French Onion Soup, Bread Bowl",Oatmeal Raisin Cookie with Berries,7.62118,9.77
Sesame Bagel,"Bacon Mac & Cheese, Large","Heritage Ham & Swiss Sandwich on Whole Grain, Whole",7.62214,15.43
Triple Chocolate Cookie with Walnuts,Pumpkin Cookie,"Bacon Mac & Cheese, Bread Bowl",7.62277,10.27
Kids Low-Fat Vegetarian Black Bean Soup,"Baja Mac & Cheese, Bread Bowl","Roasted Turkey, Apple & Cheddar on Cranberry Walnut Miche, Whole",7.62454,19.57
Frozen Caramel,"Bacon Mac & Cheese, Large",Blueberry Bagel,7.62515,14.120000000000001
"Frontega Chicken Panini on Sea Salt Focaccia, Whole","Baked Potato Soup, Bread Bowl","Caesar Salad, Whole",7.63344,19.07
"Baja Mac & Cheese, Large","Turkey Sandwich on Whole Grain, Whole","Frontega Chicken Panini on Sea Salt Focaccia, Half",7.63373,14.670000000000002
Orange Scone,Frozen Caramel,"Broccoli Cheddar Soup, Bread Bowl",7.63434,12.67
"BBQ Chicken Mac & Cheese, Bread Bowl","Napa Almond Chicken Salad Sandwich on Country Rustic, Half","Steak & White Cheddar Panini on Artisan Ciabatta, Half",7.63721,17.470000000000002
"Turkey Sandwich on Whole Grain, Whole","Baja Mac & Cheese, Bread Bowl",Kids Ham Sandwich on Whole Grain Bread,7.63731,11.27
"Chipotle Chicken Avocado Melt on Black Pepper Focaccia, Whole","Mediterranean Veggie Sandwich on Tomato Basil, Whole","Frontega Chicken Panini on Sea Salt Focaccia, Whole",7.63842,22.87
"Tuna Salad Sandwich on Black Pepper Focaccia, Whole","Mac & Cheese, Bread Bowl","Vegetarian Creamy Tomato Soup, Cup",7.63848,16.669999999999998
Pumpkin Muffie,"New England Clam Chowder, Bread Bowl",Cinnamon Roll,7.63865,9.67
"Frontega Chicken Panini on Sea Salt Focaccia, Half",Chicken Tortellini Alfredo,"Vegetarian Creamy Tomato Soup, Bread Bowl",7.63895,19.169999999999998
"Spicy Thai Salad with Chicken, Whole","BBQ Chicken Mac & Cheese, Bread Bowl","Spicy Thai Salad with Chicken, Half",7.64186,19.470000000000002
"BBQ Chicken Mac & Cheese, Large",Double Fudge Brownie,Soba Noodle Bowl with Edamame Blend,7.64463,18.67
Kitchen Sink Cookie,Mango Smoothie,"Steak & White Cheddar Panini on Artisan Ciabatta, Whole",7.64503,15.57
"Modern Greek Salad with Quinoa, Whole","Fuji Apple Salad with Chicken, Whole","Broccoli Cheddar Soup, Bread Bowl",7.64513,19.87
Greek Yogurt with Mixed Berries & Granola,"Baja Mac & Cheese, Large","Four Cheese Grilled Cheese on Country Rustic, Whole",7.64895,18.57
Pumpkin Muffin,"Frontega Chicken Panini on Sea Salt Focaccia, Whole","Napa Almond Chicken Salad Sandwich on Country Rustic, Whole",7.65012,17.07
"Mac & Cheese, Bread Bowl","New England Clam Chowder, Bowl",Plain Bagel,7.65049,12.330000000000002
Chocolate Chip Muffie,Kids Grilled Cheese on Classic White Bread,"BBQ Chicken Mac & Cheese, Bread Bowl",7.65064,11.870000000000001
Pumpkin Muffin,"Bacon Mac & Cheese, Bread Bowl",Kids Vegetarian Creamy Tomato Soup,7.65489,12.469999999999999
"BBQ Chicken Mac & Cheese, Large","Low-Fat Chicken Noodle Soup, Bread Bowl",Kids Low-Fat Vegetarian Black Bean Soup,7.6568,17.57
Cinnamon Crunch Scone,"Baked Potato Soup, Bread Bowl",Frozen Caramel,7.65717,12.67
"Mac & Cheese, Bread Bowl","Fuji Apple Salad with Chicken, Half",Pumpkin Muffin,7.66003,14.17
"Bacon Mac & Cheese, Bread Bowl","Mac & Cheese, Small","Bistro French Onion Soup, Bowl",7.66119,16.27
"Heritage Ham & Swiss Sandwich on Country Rustic, Half",Kitchen Sink Cookie,"Broccoli Cheddar Soup, Bread Bowl",7.66156,12.47
"Bacon Mac & Cheese, Large",Whole Grain Farmstyle Loaf,"BBQ Chicken Flatbread, 2 Flatbreads",7.66205,16.67
"BBQ Chicken Mac & Cheese, Large",Whole Grain Bagel,Orange Scone,7.66444,11.63
Cherry Pastry,"Baja Mac & Cheese, Bread Bowl",Steel Cut Oatmeal with Strawberries & Pecans,7.66606,12.870000000000001
Cinnamon Crunch Scone,"Broccoli Cheddar Soup, Bread Bowl",Cinnamon Crunch Scone,7.66694,10.469999999999999
"Bacon Turkey Bravo Sandwich on Tomato Basil, Whole","Bacon Mac & Cheese, Large",Vegan Lentil Quinoa Broth Bowl,7.6673,24.369999999999997
"Broccoli Cheddar Soup, Bowl","Mediterranean Veggie Sandwich on Tomato Basil, Whole","Baja Mac & Cheese, Bread Bowl",7.66746,17.67
"BBQ Chicken Mac & Cheese, Large",Cinnamon Swirl & Raisin Bagel,Cinnamon Crunch Scone,7.66814,11.92
Kids Peanut Butter & Jelly on Whole Grain Bread,"Steak & White Cheddar Panini on Artisan Ciabatta, Whole",Pecan Roll,7.66862,15.769999999999998
Triple Chocolate Cookie with Walnuts,Wild Blueberry Scone,"Bacon Mac & Cheese, Bread Bowl",7.67076,11.27
Chocolate Pastry,"New England Clam Chowder, Bread Bowl","Turkey Sandwich on Whole Grain, Whole",7.67186,8.97
"Caesar Salad, Whole","Turkey Sandwich on Whole Grain, Whole","Mac & Cheese, Bread Bowl",7.6719,13.07
"BBQ Chicken Mac & Cheese, Bread Bowl",Kids Ham Sandwich on Whole Grain Bread,"Spicy Thai Salad with Chicken, Whole",7.67282,18.07
"Spicy Thai Salad with Chicken, Half","Mac & Cheese, Bread Bowl","Heritage Ham & Swiss Sandwich on Whole Grain, Whole",7.67371,18.07
"Baja Mac & Cheese, Bread Bowl","Steak & Arugula on Sourdough, Whole",Greek Yogurt with Mixed Berries & Granola,7.67475,19.47
Chocolate Chip Bagel,Kids Bacon Mac & Cheese,"Baja Mac & Cheese, Large",7.67923,17.32
"Mac & Cheese, Bread Bowl",Cranberry Orange Muffin,Lentil Quinoa Broth Bowl with Chicken,7.68053,16.869999999999997
Steel Cut Oatmeal with Strawberries & Pecans,Pumpkin Cookie,"Baja Mac & Cheese, Bread Bowl",7.68055,11.77
"Bacon Mac & Cheese, Small",Cobblestone,"Baked Potato Soup, Bread Bowl",7.68475,12.969999999999999
Chicken Tortellini Alfredo,Triple Berry Scone,"Bistro French Onion Soup, Bread Bowl",7.68765,16.07
"Baked Potato Soup, Bread Bowl",Candy Cookie,"Roasted Turkey & Avocado BLT on Country Rustic, Whole",7.68826,16.07
"Roasted Turkey & Avocado BLT on Country Rustic, Whole",Cheese Pastry,"Broccoli Cheddar Soup, Bread Bowl",7.68851,16.77
"Fuji Apple Salad with Chicken, Whole",Frozen Mocha,"Broccoli Cheddar Soup, Bread Bowl",7.68908,18.57
Pecan Roll,"Avocado, Egg White & Spinach on Sprouted Grain Bagel Flat","The Italian on Artisan Ciabatta, Whole",7.69568,12.03
Bear Claw,"Baja Mac & Cheese, Bread Bowl",Strawberry Banana Smoothie,7.69741,12.969999999999999
"Mac & Cheese, Bread Bowl",Soba Noodle Bowl with Chicken,Cranberry Orange Muffin,7.69807,16.87
"Roasted Turkey, Apple & Cheddar on Cranberry Walnut Miche, Half",Chicken Tortellini Alfredo,"Baked Potato Soup, Bread Bowl",7.69811,20.07
Jalapeno Cheddar Bagel,Frozen Caramel,"BBQ Chicken Mac & Cheese, Large",7.69956,18.97
"Steak & White Cheddar Panini on Artisan Ciabatta, Whole","BBQ Chicken Flatbread, 2 Flatbreads",Strawberry Smoothie,7.70346,17.57
Kitchen Sink Cookie,"Tuna Salad Sandwich on Black Pepper Focaccia, Whole","Turkey Sandwich on Whole Grain, Whole",7.7039,9.87
Kids Ham Sandwich on Whole Grain Bread,"Heritage Ham & Swiss Sandwich on Whole Grain, Whole","Mac & Cheese, Bread Bowl",7.70468,16.67
Pecan Roll,"Bacon Mac & Cheese, Large","French Baguette, Side Portion",7.70543,13.67
"The Italian on Artisan Ciabatta, Whole","The Italian on Artisan Ciabatta, Whole","Modern Greek Salad with Quinoa, Half",7.70566,21.169999999999998
Kids Vegetarian Creamy Tomato Soup,Sourdough Bread Bowl,"BBQ Chicken Mac & Cheese, Large",7.7087,14.27
"Mac & Cheese, Bread Bowl",Pumpkin Muffie,"Fuji Apple Salad with Chicken, Whole",7.71009,16.07
"Frontega Chicken Panini on Sea Salt Focaccia, Whole","Southwest Chile Lime Ranch Salad with Chicken, Whole","Turkey Sandwich on Whole Grain, Whole",7.71036,13.67
"Spicy Thai Salad with Chicken, Whole",Pumpkin Muffie,"Baja Mac & Cheese, Bread Bowl",7.71084,15.370000000000001
Vegan Lentil Quinoa Broth Bowl,"Napa Almond Chicken Salad Sandwich on Country Rustic, Whole","Bacon Mac & Cheese, Large",7.71141,23.869999999999997
Triple Berry Scone,"Avocado, Egg White & Spinach on Sprouted Grain Bagel Flat","Baja Mac & Cheese, Bread Bowl",7.71373,9.629999999999999
"Steak & Arugula on Sourdough, Half","BBQ Chicken Mac & Cheese, Bread Bowl",Double Fudge Brownie,7.7158,15.07
Kitchen Sink Cookie,"Frontega Chicken Panini on Sea Salt Focaccia, Whole","Avocado, Egg White & Spinach on Sprouted Grain Bagel Flat",7.71646,11.23
"Steak & Arugula on Sourdough, Half","Bacon Mac & Cheese, Bread Bowl","Modern Greek Salad with Quinoa, Whole",7.72556,18.67
"Roasted Turkey, Apple & Cheddar on Cranberry Walnut Miche, Half","Mac & Cheese, Bread Bowl","Steak & Arugula on Sourdough, Whole",7.72658,21.869999999999997
"Fuji Apple Salad with Chicken, Whole",Superfruit Smoothie with Greek yogurt,"Baja Mac & Cheese, Bread Bowl",7.72717,18.770000000000003
"BBQ Chicken Mac & Cheese, Small","Modern Greek Salad with Quinoa, Whole","Broccoli Cheddar Soup, Bread Bowl",7.72822,16.37
"Baked Potato Soup, Bread Bowl","BBQ Chicken Flatbread, 2 Flatbreads","Heritage Ham & Swiss Sandwich on Country Rustic, Half",7.72823,14.970000000000002
"Baja Mac & Cheese, Bread Bowl",Wild Blueberry Scone,Steel Cut Oatmeal with Strawberries & Pecans,7.72854,12.77
"Southwest Chile Lime Ranch Salad with Chicken, Half","BBQ Chicken Mac & Cheese, Bread Bowl","The Italian on Artisan Ciabatta, Half",7.73322,20.67
"Bacon Mac & Cheese, Bread Bowl","Steak & White Cheddar Panini on Artisan Ciabatta, Half",Chocolate Chip Muffie,7.73412,13.77
Kids Mac & Cheese,"Southwest Chile Lime Ranch Salad with Chicken, Whole","Bistro French Onion Soup, Bread Bowl",7.73852,18.27
Kids Turkey Sandwich on Whole Grain Bread,"Steak & Arugula on Sourdough, Whole","Bacon Mac & Cheese, Bread Bowl",7.73866,19.57
"Four Cheese Grilled Cheese on Country Rustic, Half","Low-Fat Chicken Noodle Soup, Bread Bowl","Steak & White Cheddar Panini on Artisan Ciabatta, Whole",7.73914,18.77
Whole Grain Bagel,Pecan Roll,"Mac & Cheese, Large",7.74282,11.73
"Roasted Turkey & Avocado BLT on Country Rustic, Whole",Kids Mac & Cheese,"Cream of Chicken & Wild Rice Soup, Bread Bowl",7.74574,22.07
"The Italian on Artisan Ciabatta, Whole","The Italian on Artisan Ciabatta, Half","Roasted Turkey & Avocado BLT on Country Rustic, Whole",7.74583,23.07
"Bacon Mac & Cheese, Large",French Toast Bagel,Cinnamon Crunch Scone,7.74659,11.92
"Roasted Turkey, Apple & Cheddar on Cranberry Walnut Miche, Whole",Pumpkin Muffin,"Roasted Turkey, Apple & Cheddar on Cranberry Walnut Miche, Whole",7.74811,20.769999999999996
Pumpkin Muffin,"Frontega Chicken Panini on Sea Salt Focaccia, Whole","Four Cheese Grilled Cheese on Country Rustic, Whole",7.74975,16.27
"Bacon Mac & Cheese, Bread Bowl","Southwest Chile Lime Ranch Salad with Chicken, Half",Kids Grilled Cheese on Classic White Bread,7.75208,18.97
Triple Berry Scone,"BBQ Chicken Mac & Cheese, Bread Bowl",Lentil Quinoa Broth Bowl with Chicken,7.75233,17.27
Pecan Roll,Candy Cookie,"Bistro French Onion Soup, Bread Bowl",7.75518,9.969999999999999
"Southwest Chile Lime Ranch Salad with Chicken, Whole",Chocolate Chip Bagel,"Mac & Cheese, Large",7.75741,14.32
Pecan Braid,"Mac & Cheese, Bread Bowl","Frontega Chicken Panini on Sea Salt Focaccia, Half",7.75929,14.370000000000001
"Spicy Thai Salad with Chicken, Whole",Apple Crunch Muffin,"New England Clam Chowder, Bread Bowl",7.75942,15.27
"Steak & White Cheddar Panini on Artisan Ciabatta, Whole","Steak & White Cheddar Panini on Artisan Ciabatta, Whole","Seasonal Greens Salad, Whole",7.76013,23.669999999999998
"Tuna Salad Sandwich on Black Pepper Focaccia, Whole","Roasted Turkey, Apple & Cheddar on Cranberry Walnut Miche, Whole","Bacon Turkey Bravo Sandwich on Tomato Basil, Whole",7.76046,23.37
"BBQ Chicken Mac & Cheese, Bread Bowl","Cream of Chicken & Wild Rice Soup, Bowl",Signature Hot Chocolate,7.76092,18.470000000000002
"Bacon Mac & Cheese, Bread Bowl","Caesar Salad with Chicken, Whole",Asiago Cheese Bagel,7.76267,16.57
"Baked Potato Soup, Bread Bowl",Triple Berry Scone,Pecan Roll,7.76573,10.57
"BBQ Chicken Mac & Cheese, Large","Heritage Ham & Swiss Sandwich on Whole Grain, Whole",Vegan Lentil Quinoa Broth Bowl,7.76589,23.07
"Modern Greek Salad with Quinoa, Whole","Southwest Chile Lime Ranch Salad with Chicken, Half","Mac & Cheese, Bread Bowl",7.76794,20.77
"Baked Potato Soup, Bread Bowl",Kitchen Sink Cookie,"Four Cheese Grilled Cheese on Country Rustic, Half",7.76897,12.47
"The Italian on Artisan Ciabatta, Half","Mac & Cheese, Bread Bowl",Chocolate Pastry,7.76924,14.67
"Steak & Arugula on Sourdough, Half",Frozen Mocha,"Bacon Mac & Cheese, Bread Bowl",7.7695,17.369999999999997
Greek Yogurt with Mixed Berries & Granola,"BBQ Chicken Mac & Cheese, Bread Bowl","Mac & Cheese, Small",7.76963,15.17
Soba Noodle Bowl with Chicken,"BBQ Chicken Mac & Cheese, Bread Bowl",Triple Berry Scone,7.76987,17.27
"Bistro French Onion Soup, Bread Bowl",Chicken Tortellini Alfredo,"Greek Salad, Whole",7.77001,19.57
Lemon Drop Cookie,"BBQ Chicken Mac & Cheese, Bread Bowl","Tuna Salad Sandwich on Black Pepper Focaccia, Half",7.77015,11.57
"Broccoli Cheddar Soup, Bread Bowl",Frozen Mocha,"BBQ Chicken Mac & Cheese, Small",7.77216,15.07
Whole Grain Flatbread,"Fuji Apple Salad with Chicken, Whole","BBQ Chicken Mac & Cheese, Bread Bowl",7.77952,18.17
Cobblestone,"BBQ Chicken Mac & Cheese, Large","Bistro French Onion Soup, Bowl",7.78069,15.969999999999999
Chocolate Pastry,Pecan Roll,"Vegetarian Creamy Tomato Soup, Bread Bowl",7.78127,10.67
Sourdough Bread Bowl,"Bacon Mac & Cheese, Large",Kids Broccoli Cheddar Soup,7.78261,14.27
"Steak & White Cheddar Panini on Artisan Ciabatta, Whole",Pumpkin Muffin,"Spicy Thai Salad with Chicken, Whole",7.78273,18.77
"Roasted Turkey & Avocado BLT on Country Rustic, Whole","Caesar Salad with Chicken, Whole","Bistro French Onion Soup, Bread Bowl",7.78289,20.169999999999998
Chocolate Chipper Cookie,Sourdough Bread Bowl,"Mac & Cheese, Large",7.78464,11.97
Chocolate Chip Bagel,"BBQ Chicken Flatbread, 2 Flatbreads","BBQ Chicken Flatbread, 2 Flatbreads",7.78563,11.32
"Southwest Chile Lime Ranch Salad with Chicken, Half","BBQ Chicken Flatbread, 2 Flatbreads","Vegetarian Creamy Tomato Soup, Bread Bowl",7.78796,18.97
"BBQ Chicken Flatbread, 2 Flatbreads",Sprouted Grain Bagel Flat,"Mac & Cheese, Large",7.7891,14.030000000000001
"Four Cheese Grilled Cheese on Country Rustic, Half","BBQ Chicken Mac & Cheese, Bread Bowl","Steak & White Cheddar Panini on Artisan Ciabatta, Half",7.79221,16.87
"BBQ Chicken Mac & Cheese, Small","Mac & Cheese, Bread Bowl",Pumpkin Muffie,7.79318,12.57
Apple Crunch Muffin,Chocolate Chip Muffie,"BBQ Chicken Mac & Cheese, Bread Bowl",7.79321,9.77
Kids Grilled Cheese on Classic White Bread,"Low-Fat Chicken Noodle Soup, Bread Bowl","Chipotle Chicken Avocado Melt on Black Pepper Focaccia, Whole",7.79346,18.369999999999997
"Bacon Turkey Bravo Sandwich on Tomato Basil, Half","Mac & Cheese, Bread Bowl",Cinnamon Crunch Scone,7.79361,14.27
"Frontega Chicken Panini on Sea Salt Focaccia, Whole","Roasted Turkey & Avocado BLT on Country Rustic, Half","The Italian on Artisan Ciabatta, Whole",7.79367,22.17
Kitchen Sink Cookie,Cinnamon Crunch Bagel,"Chipotle Chicken Avocado Melt on Black Pepper Focaccia, Whole",7.79479,12.62
Cherry Vanilla Bagel,Orange Scone,"Bacon Mac & Cheese, Large",7.79542,15.17
"Baja Mac & Cheese, Bread Bowl","Greek Salad, Whole","Avocado, Egg White & Spinach on Sprouted Grain Bagel Flat",7.79609,13.13
"Steak & White Cheddar Panini on Artisan Ciabatta, Whole",Pastry Ring,"Cream of Chicken & Wild Rice Soup, Bread Bowl",7.79687,22.869999999999997
"Tuna Salad Sandwich on Black Pepper Focaccia, Half","Baja Mac & Cheese, Large","Heritage Ham & Swiss Sandwich on Whole Grain, Whole",7.79759,17.47
"Turkey Sandwich on Whole Grain, Whole","Frontega Chicken Panini on Sea Salt Focaccia, Whole",Cinnamon Roll,7.79927,11.469999999999999
