Item 1,Item 2,Item 3,Metric,Price
"Grilled Cheese Breakfast Sandwich, Sausage",Charbroiled Santa Fe Chicken Sandwich,Monster Biscuit (California only),12.97967,14.770000000000001
Teriyaki Burger,The Breakfast Burger,Bacon & Egg Burrito,13.00838,14.77
"Grilled Cheese Breakfast Sandwich, Bacon","Taco Salad, Chicken",Big Country Breakfast Burrito,13.00943,8.870000000000001
Loaded Breakfast Burrito,Loaded Breakfast Burrito,Bean & Cheese Burrito,13.04343,10.27
Big Chicken Fillet Sandwich,Monster Biscuit (outside California),"Grilled Cheese Breakfast Sandwich, Bacon",13.07358,14.07
Steak & Egg Burrito,"Sausage, Egg & Cheese Biscuit",Western Bacon Cheeseburger,13.15368,14.67
Big Country Breakfast Burrito,"Grilled Cheese Breakfast Sandwich, Sausage","Quesadilla, Steak",13.19975,8.97
"Mile High Bacon, Egg & Cheese Biscuit (outside California)",The Breakfast Burger,"Grilled Cheese Breakfast Sandwich, Bacon",13.29916,10.97
"Hash Brown Nuggets, Large",Big Country Breakfast Burrito,Big Country Breakfast Burrito,13.30801,8.97
Vanilla Malt,"Grilled Cheese Breakfast Sandwich, Bacon",Big Country Breakfast Burrito,13.32382,8.67
"Mile High Bacon, Egg & Cheese Biscuit (outside California)","Mile High Bacon, Egg & Cheese Biscuit (outside California)","Sausage, Egg & Cheese Biscuit",13.33011,10.77
Big Country Breakfast Burrito,Strawberry Malt,"Grilled Cheese Breakfast Sandwich, Bacon",13.34024,8.67
Chocolate Malt,"Grilled Cheese Breakfast Sandwich, Bacon",Big Country Breakfast Burrito,13.34889,7.87
Steak & Egg Burrito,"Mile High Bacon, Egg & Cheese Biscuit (California only)",Famous Star with Cheese,13.37765,12.07
OREO Cookie Shake,"Grilled Cheese Breakfast Sandwich, Bacon",Loaded Breakfast Burrito,13.43005,7.87
Monster Biscuit (California only),Charbroiled BBQ Chicken Sandwich,Monster Biscuit (outside California),13.45006,16.770000000000003
Monster Biscuit (California only),"Hash Brown Nuggets, Medium",Monster Biscuit (outside California),13.4505,13.57
"Sausage, Egg & Cheese Biscuit",Bacon & Egg Burrito,"Taco Salad, Steak",13.46305,7.97
Big Country Breakfast Burrito,Monster Biscuit (outside California),"Beef, Bean & Cheese Burrito",13.47337,12.77
Monster Biscuit (outside California),OREO Cookie Shake,"Bacon, Egg & Cheese Biscuit (outside California)",13.48989,9.67
Big Hamburger,Big Country Breakfast Burrito,Monster Biscuit (California only),13.49078,10.97
"Grilled Cheese Breakfast Sandwich, Ham",Vanilla Shake,Monster Biscuit (outside California),13.52577,12.47
"Grilled Cheese Breakfast Sandwich, Ham",Strawberry Shake,Monster Biscuit (outside California),13.5343,11.47
Monster Biscuit (outside California),Chocolate Shake,"Grilled Cheese Breakfast Sandwich, Ham",13.54383,10.370000000000001
Monster Biscuit (California only),OREO Cookie Shake,"Grilled Cheese Breakfast Sandwich, Ham",13.57518,10.370000000000001
"Mile High Bacon, Egg & Cheese Biscuit (California only)","Mile High Bacon, Egg & Cheese Biscuit (California only)","Grilled Cheese Breakfast Sandwich, Sausage",13.57686,11.47
Loaded Breakfast Burrito,Big Country Breakfast Burrito,"Burrito Mexicano, Chicken",13.59838,12.27
The 1/3 lb. Western Bacon Thickburger,Steak & Egg Burrito,"Bacon, Egg & Cheese Biscuit (outside California)",13.63451,13.370000000000001
Big Country Breakfast Burrito,Big Country Breakfast Burrito,"Burrito Especial, Steak",13.63609,9.77
Monster Biscuit (California only),Big Country Breakfast Burrito,Teriyaki Turkey Burger,13.76044,11.67
Big Country Breakfast Burrito,Big Country Breakfast Burrito,Charbroiled Santa Fe Chicken Sandwich,13.78467,12.27
The 1/3 lb. Jalapeno Thickburger,Steak & Egg Burrito,"Bacon, Egg & Cheese Biscuit (California only)",13.80628,12.669999999999998
Big Country Breakfast Burrito,Loaded Breakfast Burrito,Jalapeno Turkey Burger,13.83006,9.17
Monster Biscuit (outside California),Monster Biscuit (California only),"Chicken Stars, 9 Pieces",13.84899,15.97
Monster Biscuit (California only),Guacamole Turkey Burger,Big Country Breakfast Burrito,13.86433,17.47
Monster Biscuit (California only),Monster Biscuit (California only),"Chicken Taquitos, 3 Pieces",13.86494,14.97
Monster Biscuit (California only),"Burrito California, Steak",Big Country Breakfast Burrito,13.90311,9.73
OREO Cookie Shake,Steak & Egg Burrito,"Grilled Cheese Breakfast Sandwich, Sausage",13.91041,9.67
Beer-Battered Cod Fish Sandwich,Steak & Egg Burrito,Monster Biscuit (California only),14.04408,14.97
"Hand-Breaded Chicken Tenders, 5 Pieces",Loaded Breakfast Burrito,Loaded Breakfast Burrito,14.1552,12.770000000000001
Steak & Egg Burrito,Big Country Breakfast Burrito,Teriyaki Burger,14.25687,16.770000000000003
"Bacon, Egg & Cheese Biscuit (outside California)",The Breakfast Burger,Big Country Breakfast Burrito,14.28089,9.77
"Mile High Bacon, Egg & Cheese Biscuit (California only)",The 1/2 lb. Low Carb Thickburger,Steak & Egg Burrito,14.28338,15.57
Steak & Egg Burrito,Monster Biscuit (outside California),"Burrito Mexicano, Steak",14.28457,14.07
"Grilled Cheese Breakfast Sandwich, Bacon",The Big Carl,Bacon & Egg Burrito,14.28567,10.77
Bacon & Egg Burrito,Monster Biscuit (California only),Teriyaki Burger,14.56206,17.270000000000003
Monster Biscuit (outside California),"Chicken Taquitos, 5 Pieces",Bacon & Egg Burrito,14.6013,13.27
"Grilled Cheese Breakfast Sandwich, Sausage","Grilled Cheese Breakfast Sandwich, Sausage",Big Country Breakfast Burrito,14.70584,10.47
Monster Biscuit (California only),"Mile High Bacon, Egg & Cheese Biscuit (outside California)","Grilled Cheese Breakfast Sandwich, Bacon",14.85284,13.47
"Grilled Cheese Breakfast Sandwich, Bacon","Mile High Bacon, Egg & Cheese Biscuit (California only)",Monster Biscuit (outside California),14.87712,13.47
OREO Cookie Shake,Big Country Breakfast Burrito,Bacon & Egg Burrito,15.02059,7.67
Bacon & Egg Burrito,Steak & Egg Burrito,Bacon Swiss Crispy Chicken Sandwich,15.28357,14.129999999999999
Vanilla Shake,Steak & Egg Burrito,Steak & Egg Burrito,15.41026,13.57
Steak & Egg Burrito,Steak & Egg Burrito,Strawberry Shake,15.41879,12.57
Steak & Egg Burrito,Chocolate Shake,Steak & Egg Burrito,15.42831,11.469999999999999
OREO Cookie Malt,Bacon & Egg Burrito,Steak & Egg Burrito,15.55885,9.469999999999999
"Bacon, Egg & Cheese Biscuit (California only)",Big Country Breakfast Burrito,Monster Biscuit (outside California),15.81324,12.27
Big Country Breakfast Burrito,"Bacon, Egg & Cheese Biscuit (outside California)",Monster Biscuit (California only),15.83457,12.27
Bacon & Egg Burrito,"Sausage, Egg & Cheese Biscuit",Monster Biscuit (outside California),16.36209,12.07
Loaded Breakfast Burrito,Bacon & Egg Burrito,Steak & Egg Burrito,17.95345,12.07
